2000/1/1,0:0:0,13.74
2000/1/1,0:0:0,13.83
2000/1/1,0:0:0,13.74
2000/1/1,0:0:0,13.65
2000/1/1,0:0:0,13.56
2000/1/1,0:0:0,13.56
2000/1/1,0:0:0,13.56
2000/1/1,0:0:0,13.47
2000/1/1,0:0:0,13.65
2000/1/1,0:0:0,13.47
2000/1/1,0:0:0,13.56
2000/1/1,0:0:0,13.47
2000/1/1,0:0:0,13.56
2000/1/1,0:0:0,13.56
2000/1/1,0:0:0,13.38
2000/1/1,0:0:0,13.38
2000/1/1,0:0:0,13.47
2000/1/1,0:0:0,13.56
2000/1/1,0:0:0,13.56
2000/1/1,0:0:0,13.47
2000/1/1,0:0:0,13.38
2000/1/1,0:0:0,13.30
2000/1/1,0:0:0,13.47
2000/1/1,0:0:0,13.38
2000/1/1,0:0:0,13.30
2000/1/1,0:0:0,13.21
2000/1/1,0:0:0,13.21
2000/1/1,0:0:0,13.30
2000/1/1,0:0:0,13.21
2000/1/1,0:0:0,13.21
2000/1/1,0:0:0,13.21
2000/1/1,0:0:0,13.03
2000/1/1,0:0:0,13.03
2000/1/1,0:0:0,12.94
2000/1/1,0:0:0,12.94
2000/1/1,0:0:0,12.85
2000/1/1,0:0:0,12.94
2000/1/1,0:0:0,12.85
2000/1/1,0:0:0,12.85
2000/1/1,0:0:0,12.94
2000/1/1,0:0:0,12.85
2000/1/1,0:0:0,12.76
2000/1/1,0:0:0,12.76
2000/1/1,0:0:0,12.76
2000/1/1,0:0:0,12.76
2000/1/1,0:0:0,12.67
2000/1/1,0:0:0,12.67
2000/1/1,0:0:0,12.58
2000/1/1,0:0:0,12.58
2000/1/1,0:0:0,12.67
2000/1/1,0:0:0,12.58
2000/1/1,0:0:0,12.40
2000/1/1,0:0:0,12.49
2000/1/1,0:0:0,12.58
2000/1/1,0:0:0,12.40
2000/1/1,0:0:0,12.40
2000/1/1,0:0:0,12.40
2000/1/1,0:0:0,12.31
2000/1/1,0:0:0,12.31
2000/1/1,0:0:0,12.22
2000/1/1,0:0:0,12.13
2000/1/1,0:0:0,12.22
2000/1/1,0:0:0,12.22
2000/1/1,0:0:0,12.31
2000/1/1,0:0:0,12.13
2000/1/1,0:0:0,12.13
